system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,NDRE,NDVI,NDWI,SAVI,VH,VH_VV,VV,VV_contrast,VV_ent,VV_var,agbd,agbd_se,elevation,slope,.geo
64,0.2379,0.1239,0.03885,0.07135,0.04755,0.12612,0.26993334,0.3135,0.3332,0.339,0.5380992797419927,0.45084038,0.75022984,0.16687095,0.48648879623446856,-18.336075365142953,-6.259749951124304,-12.07632541401865,151.82837301587293,4.016882802542927,175.52577691957958,23.158937454223633,17.131454467773438,1106,17.895168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95069784237285,10.283801083189768]}"
65,0.2489,0.1806,0.06895,0.08925,0.0964,0.1327,0.1981,0.2257,0.2302,0.2526,0.2590061580081399,0.26866904,0.40967542,-0.039031524,0.2428018273626189,-16.804088269859424,-5.925436261857458,-10.878652008001966,174.94940476190476,4.129568858867636,213.139427240827,13.357630729675293,17.136722564697266,1094,15.99109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95361736704623,10.283801083189768]}"
66,0.2564,0.1362,0.0427,0.0749,0.0646,0.1326,0.2708,0.3157,0.32,0.344,0.46022993098338094,0.41405216,0.66406655,0.11034005,0.433077092091426,-15.544144822512163,-7.204492981189892,-8.33965184132227,173.84325396825395,4.064862916268899,128.3266762723506,19.014781951904297,17.133460998535156,1220,2.0798352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96394799281362,10.283801083189768]}"
67,0.22003333,0.1016,0.032933332,0.06415,0.0386,0.1096,0.277,0.3327,0.3485,0.366625,0.5811642120135845,0.5215019,0.80056834,0.22596155,0.5240108330818556,-12.844164393626992,-6.549060249587128,-6.295104144039864,355.7470238095238,4.157202919541304,482.9009343899543,17.0730037689209,17.133193969726562,1091,11.313349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.93789684957414,10.284250240831827]}"
68,0.23193334,0.121425,0.045475,0.077775,0.0611,0.12803334,0.2871,0.3308,0.3402,0.36295,0.5108961393995076,0.45312166,0.69548965,0.18923327,0.4644957393268615,-16.71708807049215,-6.078672568423443,-10.638415502068707,321.5267857142857,3.836267184268034,466.7683010125529,20.204121,17.131895065307617,1077,6.2779555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94665542359431,10.284250240831827]}"
69,0.220725,0.107325,0.03691607,0.06513333,0.0393,0.10886667,0.260175,0.301675,0.31473333,0.33423334,0.5406323581440362,0.48599306,0.777987,0.17556609,0.4837633145851093,-16.38211560395356,-6.342799883255797,-10.039315720697765,55.64384920634921,3.9964488597718506,79.65134774974649,13.737212181091309,17.13805389404297,1091,13.606221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9502486847308,10.284250240831827]}"
70,0.199,0.1,0.03245,0.0582,0.04225,0.10085,0.2144,0.2515,0.2587,0.2729,0.42647727857344747,0.43902102,0.7192225,0.13043481,0.405362400299359,-16.081489475248656,-5.935720654670604,-10.145768820578052,112.97817460317458,4.042858243870171,110.88435767826013,11.448298454284668,17.138565063476562,1221,5.955329,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96349883517155,10.284250240831827]}"
71,0.22275,0.1239,0.0341,0.0622,0.04505,0.11465,0.2502,0.29,0.31035,0.3238,0.5006038244588377,0.4604706,0.74648285,0.16432191,0.4652209528077534,-14.255246526320471,-6.509743612742606,-7.745502913577865,117.19246031746032,3.972549799967483,178.32473151297745,15.676711082458496,17.137508392333984,1130,5.9763875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95653689171962,10.284474819652857]}"
72,0.1974,0.106725,0.0321,0.05639,0.040066667,0.097,0.21545,0.25683334,0.26455,0.28003332,0.44392369189880937,0.46342137,0.7369371,0.14536205,0.41849120701081594,-17.049995186236902,-6.381650714284834,-10.668344471952068,146.5644841269841,3.9398664491473783,249.36512562201824,43.26383590698242,17.13027572631836,1178,5.930968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95968099521404,10.284474819652857]}"
73,0.2096,0.10343333,0.032766666,0.059033334,0.0371,0.10114,0.25096,0.2997,0.3083,0.32683334,0.5275648636742076,0.50595933,0.78517663,0.19057731,0.48119232478613033,-13.226986764758642,-6.681423035505429,-6.545563729253213,341.3730158730159,4.122692398743033,372.9687657470422,11.619142532348633,17.138620376586914,1094,9.733719,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.93767227075311,10.284699398473887]}"
74,0.2256375,0.11663333,0.041,0.06831667,0.0517,0.117,0.277275,0.3261,0.34495,0.361675,0.5440025137645076,0.49345165,0.73931676,0.20910464,0.4905760229511621,-16.205711193323047,-5.672745521840238,-10.53296567148281,297.9642857142858,3.9215084028421185,569.3476867599002,33.628936767578125,17.129351,1077,4.1946297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94643084477327,10.284699398473887]}"
75,0.218,0.12996666,0.037885714,0.05932,0.0518,0.1065,0.22596666,0.2697,0.2888,0.2959,0.4504137579375428,0.46116874,0.6958309,0.1397001,0.42291220380236205,-9.858615888735358,-7.337105544251921,-2.521510344483437,563.7380952380953,4.246104692751409,1104.0558114449268,172.235657,17.12028694152832,1096,11.168019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95294363058315,10.284699398473887]}"
76,0.2367,0.1248,0.0348,0.0631,0.045,0.1106,0.2399,0.2809,0.2968,0.3123,0.48207992572424996,0.45704466,0.7366881,0.11265228,0.4486813773240116,-14.971493874659709,-6.106445730011778,-8.86504814464793,77.14583333333334,4.09720916582552,85.16747665500407,16.62108039855957,17.133808135986328,1209,6.277964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96327425635052,10.284699398473887]}"
77,0.21475,0.11055,0.03415,0.05935,0.0396,0.105,0.23815,0.28055,0.29045,0.3047,0.4930518836498344,0.46895942,0.76003635,0.14984164,0.45331607428036264,-16.616382840790806,-5.926558864667923,-10.689823976122883,131.26388888888886,4.013915623541996,125.81727922653226,13.054936408996582,17.13784408569336,1176,9.83185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95945641639301,10.284923977294916]}"
78,0.2335,0.12185,0.034433335,0.064175,0.0439,0.112575,0.2399,0.28245,0.29856667,0.3117,0.4883474183433921,0.45237854,0.7436247,0.12229043,0.4534304018044827,-14.671357547392434,-6.397414274871705,-8.273943272520729,50.36904761904763,3.9019787010345928,47.605739402239124,10.791196823120117,17.139394760131836,1213,11.333371,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9630496775295,10.284923977294916]}"
79,0.18005,0.09996667,0.0337,0.056,0.03775,0.0917,0.202625,0.245125,0.2513,0.2644,0.43579855934367334,0.46530613,0.7387995,0.1651791,0.4059628807648672,-15.991234058120787,-6.532123370042637,-9.45911068807815,82.6934523809524,4.171515265627711,176.8238290107547,43.86638259887695,17.132488250732422,1092,4.654595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.93722311311106,10.285148556115947]}"
80,0.24855,0.1308,0.0375,0.0668,0.04853333,0.1188,0.27075,0.315,0.3356,0.34653333,0.5333630561976148,0.47711265,0.74731,0.14901993,0.4870306047251443,-13.13928561179276,-6.337079979603715,-6.802205632189045,342.8829365079366,4.182322164224345,524.170217624096,9.700554847717285,17.137371063232422,1083,7.718863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94620626595226,10.285148556115947]}"
81,0.1799,0.0874,0.02634,0.042125,0.032166667,0.07904286,0.20406666,0.24645,0.26365,0.276125,0.45962062698117967,0.53869563,0.782523,0.18881749,0.43631280099123043,-7.965208341473787,-6.61479399348316,-1.3504143479906263,755.0892857142857,4.232028114724216,1004.8252472284912,224.287354,17.12167739868164,1119,28.845688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95271905176212,10.285148556115947]}"
82,0.2304,0.1252,0.0357,0.0643,0.049,0.1125,0.239,0.2768,0.2894,0.3064,0.45680844648989355,0.44015926,0.7104019,0.11350522,0.4301049792036694,-15.79076298433579,-6.258946808139735,-9.531816176196056,51.222222222222214,3.99160845071364,71.61040446270454,13.82426643371582,17.13762855529785,1128,9.180098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95608773407757,10.285148556115947]}"
83,0.2253,0.11265,0.0377,0.0673,0.0482,0.1136,0.2375,0.2715,0.2857,0.3001,0.4595054676567656,0.43100426,0.7112908,0.1181996,0.42720948883579984,-16.731298183084835,-6.060666838127165,-10.67063134495767,100.52281746031746,4.091020351713377,101.57291174571583,39.82745361328125,17.13108253479004,1092,7.718863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94935036944668,10.285373134936977]}"
84,0.1983,0.103,0.0333,0.0553,0.0414,0.0943,0.2047,0.243,0.2554,0.2693,0.4266177629420029,0.46068057,0.7210243,0.12585409,0.40286144745892283,-16.79443654023163,-5.949126073985578,-10.845310466246051,99.73511904761904,4.034114283310918,89.40079266662178,73.6500244140625,17.12419319152832,1166,12.732041,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95923183757199,10.285373134936977]}"
85,0.2292,0.12025,0.03325,0.06095,0.0433,0.10945,0.23455,0.2747,0.28785,0.30285,0.47091332023182153,0.44903097,0.73848706,0.113431945,0.4413463199722889,-15.636007189885905,-6.123516898665924,-9.512490291219981,52.25892857142857,3.8731378989677454,46.65158395533399,36.12074279785156,17.12905502319336,1209,15.015089,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96260051988743,10.285373134936977]}"
86,0.2229875,0.1087,0.03533333,0.0611,0.0438,0.107375,0.26131666,0.3078,0.316625,0.339625,0.5189055983303852,0.49351415,0.7569536,0.17352729,0.4756225107625787,-14.516742436912331,-6.488200444359508,-8.028541992552823,64.39781746031744,4.08762245210756,143.2788830231002,28.387331008911133,17.131074905395508,1094,6.532063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.93699853429003,10.285597713758007]}"
87,0.21295,0.10036667,0.03382857,0.06174,0.03635,0.10446667,0.26525,0.31021667,0.32266667,0.337775,0.5561480553722671,0.5108475,0.79750246,0.20484176,0.49996120395801336,-15.433916952734208,-6.7540114095017,-8.679905543232508,67.47916666666667,4.182517601827076,142.86955447687433,10.606074333190918,17.140029907226562,1096,6.633546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.936773955469,10.285822292579036]}"
88,0.23685,0.12623334,0.038433332,0.06395,0.05446667,0.1141,0.231,0.2703,0.28258,0.30423334,0.431663269525442,0.4247252,0.67680043,0.0880388,0.40878244578699624,-15.581805053776534,-5.929247838036929,-9.652557215739606,128.73214285714286,4.050422350007233,131.11052847064093,13.885128021240234,17.137548446655273,1160,11.108054,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95878267992993,10.285822292579036]}"
89,0.19205,0.1028,0.034833334,0.061316665,0.04514,0.100375,0.20935,0.2413,0.2602,0.2626,0.42341647016886286,0.44325036,0.7043296,0.15069099,0.4005637329113281,-18.44037180473053,-6.022709690015759,-12.41766211471477,536.5466269841268,4.237529282823897,969.5164389250986,111.942581,17.12203025817871,1119,20.076302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95204531529903,10.286046871400066]}"
90,0.188625,0.0954,0.0329,0.0589,0.035466667,0.097166665,0.2353,0.2803,0.2764,0.3069,0.484794830013626,0.47978944,0.7725524,0.1887533,0.4451469847501718,-17.375124738320647,-5.99799141260111,-11.377133325719537,104.23313492063491,4.167349059096468,110.4011666587885,15.653705596923828,17.135309,1085,14.245698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.93632479782694,10.286271450221097]}"
91,0.2294,0.11875,0.03545,0.0606,0.0433,0.1058,0.23445,0.27345,0.29025,0.30365,0.4807561374341003,0.46572402,0.7403688,0.11709806,0.4443944637954007,-15.890582140603545,-5.7901615159158055,-10.10042062468774,68.60218253968254,3.9573812572368743,51.35225241716944,19.396705627441406,17.132963180541992,1091,10.735923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94890121180461,10.286271450221097]}"
92,0.2152,0.1005,0.03465,0.0655,0.0382,0.1092,0.2494,0.2937,0.304,0.31965,0.5218620509396411,0.47144237,0.77673876,0.17103232,0.47340298390714375,-18.292369533652476,-6.310733950539252,-11.981635583113224,308.03174603174585,4.158214223331754,348.44662737780527,97.033989,17.123266220092773,1112,17.534798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.951820736478,10.286271450221097]}"
93,0.21043333,0.10025,0.0371,0.067833334,0.035428572,0.114,0.2688,0.3154,0.3246,0.3419,0.5742443997437284,0.48016417,0.80319023,0.21338236,0.5043520253741015,-17.70392690836207,-6.2792388949501685,-11.424688013411902,98.69940476190472,4.1381442687951475,114.4541082057658,93.984962,17.12269401550293,1189,23.162924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96484630809773,10.286271450221097]}"
94,0.21068333,0.11185,0.036025,0.063928574,0.041875,0.109875,0.230025,0.26756668,0.2881,0.29638332,0.48501472326371414,0.44782963,0.7461929,0.15521103,0.4449983462130447,-17.419341086947334,-5.703242663498493,-11.716098423448841,87.10416666666666,4.0360490011730406,132.8231361410326,18.080612182617188,17.133113861083984,1115,16.496107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95496483997242,10.286496029042127]}"
95,0.2259,0.1146,0.0347,0.0664,0.0459,0.1144,0.2503,0.2932,0.3094,0.3282,0.4973387103063749,0.4601227,0.7416268,0.15598729,0.46211854913961753,-14.139879736267414,-5.611831755895265,-8.528047980372149,169.4037698412698,4.126090298348851,191.94783301051757,14.972562789916992,17.135278701782227,1075,9.49815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94485879302607,10.286720607863156]}"
96,0.239125,0.1172,0.03766,0.06898,0.0473,0.1219,0.2728,0.31553334,0.3345,0.34675,0.537485515872293,0.46581948,0.7522263,0.16626719,0.48854617312420745,-14.485688730898802,-6.222757362995575,-8.262931367903228,133.99503968253964,4.047698652928382,480.00517979182223,12.694398880004883,17.137741088867188,1093,12.024194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95137157883593,10.286720607863156]}"
97,0.21745,0.11145,0.032383334,0.05706,0.0394625,0.1012,0.22729,0.26905,0.28236666,0.298,0.47580997856970986,0.47232118,0.7547612,0.12988096,0.443347915180226,-16.892990987671553,-5.846432791321597,-11.046558196349956,166.87698412698415,4.2031469822008845,290.35582207420885,21.61539649963379,17.130661010742188,1215,7.718895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96170220460331,10.286720607863156]}"
98,0.2516,0.13905,0.04065,0.0705,0.0522,0.1263,0.27625,0.324,0.331,0.35445,0.5204113954310106,0.44762737,0.7275574,0.13628562,0.47350543342151863,-17.15951663350343,-6.07085403790148,-11.08866259560195,70.58928571428571,3.881092880310268,46.84282092468311,52.68831253051758,17.125757217407227,1105,16.519419,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95474026115139,10.286945186684186]}"
99,0.2238,0.1198,0.0324,0.0612,0.0437,0.1064,0.2292,0.268,0.2843,0.297,0.4614499503062415,0.45533657,0.7335366,0.119071044,0.4358695682640935,-14.784093007637406,-6.144412594967822,-8.639680412669584,124.12698412698415,4.072494239833434,126.03638747167861,22.646106719970703,17.131454467773438,1163,0.94255817,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9578843646458,10.286945186684186]}"
100,0.24885,0.1404,0.05305,0.07925,0.07625,0.1303,0.2438,0.2813,0.29085,0.3111,0.3972676430884159,0.3812181,0.58458185,0.07782103,0.3712374719017911,-15.165670432853881,-6.155321398692649,-9.010349034161232,108.19841269841268,4.0519527491784,145.59332089316013,16.152671813964844,17.135559,1078,12.434244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94463421420504,10.287169765505215]}"
101,0.22385,0.1132,0.0373,0.06915,0.0505,0.1237,0.2817,0.3288,0.3438,0.36335,0.5363739538412785,0.47080216,0.7438499,0.2113098,0.49194901583500794,-14.037712234021221,-5.758032537909646,-8.279679696111575,113.67559523809524,4.062139219190048,234.20276577066215,12.188941955566406,17.138628005981445,1089,9.387059,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95114700001491,10.287169765505215]}"
102,0.2268,0.1207,0.03435,0.05895,0.047325,0.1033,0.23975,0.278,0.2888,0.3052,0.4590343142795651,0.4730936,0.71840835,0.120248266,0.4332037684535365,-16.189623683382127,-5.8402548758628825,-10.349368807519244,190.2619047619048,4.156387053353586,393.7577593537426,89.956703,17.125656127929688,1206,7.985985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96147762578228,10.287169765505215]}"
103,0.2416,0.1195,0.039433334,0.070925,0.0446,0.12266,0.2914,0.34456,0.35865,0.3748,0.5900977140575523,0.4903077,0.77879727,0.19500206,0.5215333534118886,-16.47012886769049,-6.32168774875943,-10.14844111893106,131.77579365079364,3.965113914005677,295.978265148653,26.745908737182617,17.13040542602539,1167,8.8572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96417257163465,10.287169765505215]}"
104,0.2686,0.1574,0.04966,0.0793,0.0694,0.13398889,0.24185,0.2708143,0.2927,0.30735,0.417648598914498,0.37195978,0.6166805,0.042936053,0.3885280087991695,-17.4723247935796,-6.144689888482333,-11.327634905097266,39.96527777777778,3.9230392870703445,32.83248988253581,43.82987594604492,17.128108978271484,1099,16.704294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95451568233035,10.287394344326247]}"
105,0.25336668,0.133,0.0368,0.0634,0.0479,0.1166,0.24405,0.2871,0.3043,0.3215,0.48719315226915183,0.44594917,0.72799546,0.09133293,0.4513025266254433,-15.424637207489894,-6.794330718126968,-8.630306489362926,189.06150793650787,4.175641141702474,403.67664832134324,14.469578742980957,17.13488006591797,1208,4.654607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96102846814023,10.287394344326247]}"
106,0.2277,0.1035,0.0323,0.0604,0.037,0.1089,0.2911,0.3468,0.3606,0.3782,0.6035736808256469,0.53610224,0.8138833,0.22590515,0.5407753942781532,-13.424322343312362,-6.560854977045127,-6.863467366267234,79.65277777777779,4.01606693635521,102.3682996346688,25.97107696533203,17.130041122436523,1094,6.821874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95092242119388,10.287618923147276]}"
107,0.1979,0.09895,0.03525,0.05984,0.03435,0.09525,0.2462,0.2949,0.3079,0.3234,0.547264197949856,0.5274712,0.79926956,0.21747729,0.4871772170351134,-17.883465515703975,-6.003434408185951,-11.880031107518024,146.32936507936506,3.9968128480063223,162.75442885486518,134.952789,17.120962142944336,1154,25.859264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96394799281362,10.287618923147276]}"
108,0.20556666,0.0991,0.03335,0.05624,0.03645,0.1006,0.24713333,0.2954,0.3094,0.326725,0.5339501835165499,0.5092683,0.78921497,0.20163117,0.48403971726321343,-16.38921641586358,-6.904700605797823,-9.484515810065757,70.41666666666666,4.014496206727558,94.0517487087327,11.605245590209961,17.138821,1168,11.128683,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95721062818272,10.287843501968306]}"
